customer_id,gender,senior_citizen,partner,dependents,tenure_months,internet_service,contract,monthly_charges,total_charges,payment_method,paperless_billing,tech_support,device_protection,churn
CUST102429,Male,0,Yes,Yes,25,DSL,Month-to-month,54.53,1395.81,Bank transfer,Yes,No,No internet,No
CUST102430,Male,1,No,No,20,Fiber optic,One year,77.17,1602.45,Bank transfer,No,No,Yes,No
CUST102431,Male,0,No,Yes,34,Fiber optic,Month-to-month,58.16,1849.36,Electronic check,Yes,No internet,No,No
CUST102432,Female,0,Yes,Yes,26,DSL,Month-to-month,86.32,2378.29,Mailed check,No,No internet,No internet,No
CUST102433,Female,0,No,Yes,5,Fiber optic,Month-to-month,97.62,457.21,Bank transfer,Yes,Yes,Yes,Yes
CUST102434,Female,0,No,Yes,61,DSL,Month-to-month,88.18,5524.29,Credit card,Yes,Yes,No,Yes
CUST102435,Male,0,Yes,No,9,Fiber optic,Month-to-month,71.9,700.46,Electronic check,Yes,No,Yes,Yes
CUST102436,Male,0,Yes,No,50,No,Two year,60.1,3006.89,Electronic check,Yes,No,Yes,No
CUST102437,Male,0,No,No,6,No,One year,70.27,430.0,Bank transfer,No,No internet,No,No
CUST102438,Male,0,No,No,60,No,Month-to-month,88.4,5382.79,Electronic check,No,No,Yes,Yes
CUST102439,Female,0,Yes,No,44,Fiber optic,Month-to-month,89.26,4049.68,Bank transfer,Yes,Yes,Yes,No
CUST102440,Female,0,Yes,No,11,DSL,Month-to-month,85.77,865.72,Bank transfer,Yes,No,No internet,No
CUST102441,Male,0,Yes,No,66,No,Month-to-month,39.94,2588.15,Mailed check,Yes,No,No,No
CUST102442,Male,0,No,Yes,47,No,Two year,71.42,3489.38,Credit card,Yes,No internet,Yes,No
CUST102443,Male,0,Yes,Yes,3,DSL,Month-to-month,56.16,97.91,Mailed check,No,Yes,No,No
CUST102444,Male,0,No,No,30,Fiber optic,Two year,88.62,2660.37,Bank transfer,No,No,Yes,No
CUST102445,Female,0,Yes,No,21,DSL,Month-to-month,52.88,1055.5,Electronic check,Yes,Yes,Yes,No
CUST102446,Female,0,No,No,28,DSL,One year,83.3,2391.54,Mailed check,Yes,No,Yes,No
CUST102447,Male,0,No,No,62,Fiber optic,Month-to-month,64.95,3829.81,Credit card,No,Yes,No,No
CUST102448,Female,0,No,No,33,DSL,Month-to-month,25.02,884.43,Electronic check,Yes,No internet,No,Yes
CUST102449,Male,0,No,Yes,35,DSL,Month-to-month,95.27,3427.28,Mailed check,Yes,No,No,Yes
CUST102450,Male,0,No,No,52,DSL,Two year,71.37,3763.84,Electronic check,Yes,No internet,Yes,No
CUST102451,Female,0,No,Yes,34,Fiber optic,One year,103.9,3466.08,Electronic check,Yes,No internet,No,No
CUST102452,Female,0,No,No,41,DSL,Two year,30.37,961.7,Electronic check,Yes,Yes,Yes,No
CUST102453,Female,0,No,No,51,No,One year,64.71,3246.01,Electronic check,No,No,No,Yes
CUST102454,Female,0,Yes,Yes,47,DSL,Two year,66.59,3181.87,Credit card,Yes,No internet,No,No
CUST102455,Female,0,No,No,58,DSL,Month-to-month,78.76,4566.12,Bank transfer,No,No,Yes,No
CUST102456,Male,1,Yes,No,57,DSL,Month-to-month,38.87,2285.89,Electronic check,Yes,No,No,No
CUST102457,Male,0,Yes,Yes,23,DSL,One year,85.6,1951.1,Bank transfer,No,No,Yes,No
CUST102458,Male,0,No,No,48,DSL,One year,119.79,5728.17,Electronic check,Yes,No,No internet,No
CUST102459,Male,0,No,No,22,Fiber optic,One year,83.86,1972.93,Mailed check,Yes,No,No,No
CUST102460,Male,0,Yes,No,17,Fiber optic,Month-to-month,74.32,1208.2,Electronic check,Yes,No,No,No
CUST102461,Female,0,No,Yes,69,Fiber optic,Month-to-month,37.56,2643.36,Electronic check,No,Yes,No internet,No
CUST102462,Male,0,No,No,11,Fiber optic,Two year,52.64,641.77,Credit card,No,Yes,Yes,No
CUST102463,Female,0,No,Yes,15,Fiber optic,One year,70.6,1248.71,Electronic check,No,Yes,No,No
CUST102464,Female,0,No,No,35,Fiber optic,Month-to-month,58.76,2189.06,Credit card,Yes,Yes,No internet,Yes
CUST102465,Male,0,No,No,33,No,One year,97.66,3266.7,Mailed check,Yes,No,No internet,No
CUST102466,Male,0,Yes,No,16,Fiber optic,Two year,85.34,1422.22,Electronic check,Yes,Yes,Yes,No
CUST102467,Male,0,Yes,No,34,Fiber optic,Month-to-month,139.31,4837.49,Bank transfer,Yes,Yes,No,Yes
CUST102468,Female,0,Yes,No,66,Fiber optic,Two year,47.48,3082.35,Bank transfer,Yes,No,Yes,No
CUST102469,Male,0,No,No,40,DSL,Two year,72.83,3054.11,Mailed check,No,No,No,No
CUST102470,Female,0,Yes,No,28,Fiber optic,Two year,37.41,1044.98,Electronic check,Yes,No,Yes,No
CUST102471,Male,0,Yes,No,47,Fiber optic,Two year,20.0,994.54,Electronic check,No,No internet,Yes,No
CUST102472,Male,0,Yes,Yes,39,Fiber optic,Month-to-month,90.07,3541.65,Credit card,Yes,Yes,Yes,Yes
CUST102473,Male,0,No,No,70,DSL,Month-to-month,84.42,5848.84,Mailed check,Yes,Yes,No,No
CUST102474,Female,0,No,Yes,20,No,Month-to-month,50.64,982.32,Electronic check,Yes,Yes,No,No
CUST102475,Female,0,Yes,Yes,1,No,Month-to-month,74.33,74.33,Credit card,Yes,No internet,No,No
CUST102476,Female,0,No,No,72,Fiber optic,Month-to-month,56.27,4068.98,Electronic check,No,No,No,No
CUST102477,Male,0,Yes,No,63,DSL,Month-to-month,59.64,3634.77,Electronic check,No,Yes,No,No
CUST102478,Male,0,No,No,67,DSL,Month-to-month,63.99,4208.21,Electronic check,No,Yes,Yes,No
CUST102479,Female,0,Yes,Yes,4,Fiber optic,Month-to-month,49.59,162.89,Bank transfer,No,No,No,No
CUST102480,Male,1,No,No,58,Fiber optic,Month-to-month,54.08,3124.02,Electronic check,Yes,Yes,Yes,Yes
CUST102481,Female,0,No,Yes,25,Fiber optic,Two year,54.79,1486.22,Mailed check,Yes,No,No,No
CUST102482,Male,1,Yes,No,47,DSL,Month-to-month,82.57,3960.39,Credit card,No,No internet,No,No
CUST102483,Female,1,Yes,Yes,38,Fiber optic,One year,20.0,750.62,Electronic check,Yes,No,Yes,No
CUST102484,Male,0,Yes,No,15,Fiber optic,Month-to-month,66.31,1139.8,Electronic check,Yes,No internet,No,No
CUST102485,Female,1,No,Yes,63,DSL,Month-to-month,44.81,2849.88,Mailed check,Yes,No,No,No
CUST102486,Male,0,No,No,21,DSL,Two year,45.71,1013.84,Bank transfer,Yes,No,No,No
CUST102487,Female,1,No,No,57,DSL,Month-to-month,58.86,3203.73,Credit card,No,No internet,No,No
CUST102488,Female,0,No,No,53,DSL,Month-to-month,71.64,3721.58,Mailed check,Yes,No,No,No
CUST102489,Female,0,Yes,No,46,DSL,Month-to-month,66.64,3149.25,Electronic check,Yes,No,No,No
CUST102490,Male,0,No,No,14,DSL,Month-to-month,45.4,687.98,Mailed check,Yes,No,No,No
CUST102491,Female,0,No,No,17,Fiber optic,Month-to-month,90.04,1674.3,Electronic check,Yes,No internet,Yes,No
CUST102492,Male,0,Yes,No,39,Fiber optic,Month-to-month,49.43,2065.17,Bank transfer,No,Yes,No,No
CUST102493,Female,0,No,No,9,No,Month-to-month,53.63,440.21,Electronic check,Yes,Yes,Yes,No
CUST102494,Female,1,Yes,No,6,No,Two year,79.11,566.75,Electronic check,Yes,No,Yes,Yes
CUST102495,Female,0,No,No,23,DSL,One year,80.01,1761.62,Bank transfer,Yes,No internet,No,No
CUST102496,Female,0,No,Yes,59,Fiber optic,Month-to-month,56.71,3218.85,Electronic check,Yes,No internet,No internet,No
CUST102497,Male,0,Yes,No,46,Fiber optic,Month-to-month,20.0,945.53,Bank transfer,Yes,Yes,Yes,No
CUST102498,Male,0,No,No,38,Fiber optic,Month-to-month,49.86,1955.91,Electronic check,No,Yes,Yes,No
CUST102499,Female,0,Yes,No,14,No,Month-to-month,76.05,1091.48,Credit card,Yes,No internet,Yes,No
CUST102500,Male,0,Yes,Yes,72,DSL,Month-to-month,89.22,6500.33,Electronic check,Yes,Yes,Yes,No
CUST102501,Male,1,Yes,No,62,No,Two year,70.02,4294.71,Credit card,No,Yes,No,No
CUST102502,Female,0,Yes,Yes,35,DSL,Month-to-month,60.03,2182.56,Electronic check,No,Yes,No internet,Yes
CUST102503,Male,0,Yes,No,19,Fiber optic,Two year,129.33,2415.68,Credit card,Yes,Yes,Yes,No
CUST102504,Male,0,No,Yes,30,Fiber optic,Month-to-month,62.69,2071.81,Electronic check,Yes,No,Yes,No
CUST102505,Male,0,No,No,25,Fiber optic,Two year,87.31,2251.23,Bank transfer,Yes,No,No internet,No
CUST102506,Male,0,Yes,Yes,40,DSL,One year,38.62,1670.99,Electronic check,Yes,No,Yes,No
CUST102507,Male,0,Yes,No,14,Fiber optic,One year,44.75,526.94,Mailed check,Yes,No internet,Yes,No
CUST102508,Female,0,No,No,26,DSL,Month-to-month,88.18,2259.02,Bank transfer,Yes,Yes,Yes,Yes
CUST102509,Male,0,No,No,22,DSL,Two year,98.11,2151.56,Bank transfer,Yes,Yes,Yes,No
CUST102510,Male,0,No,Yes,48,Fiber optic,Two year,62.26,2895.55,Bank transfer,No,No internet,Yes,No
CUST102511,Female,1,No,Yes,51,Fiber optic,One year,,1443.95,Electronic check,No,No,Yes,No
CUST102512,Female,0,No,Yes,3,Fiber optic,Month-to-month,67.81,207.97,Electronic check,Yes,Yes,No,No
CUST102513,Female,0,Yes,No,42,DSL,One year,76.74,3102.31,Bank transfer,Yes,Yes,No,No
CUST102514,Male,0,No,No,19,Fiber optic,Month-to-month,74.47,1375.2,Electronic check,Yes,Yes,No,No
CUST102515,Female,0,Yes,No,28,Fiber optic,One year,57.92,1531.9,Electronic check,Yes,No,No internet,No
CUST102516,Male,0,Yes,No,45,No,Two year,68.18,3127.71,Electronic check,Yes,Yes,No,No
CUST102517,Female,1,No,Yes,71,DSL,Month-to-month,53.26,3830.02,Electronic check,No,No,Yes,No
CUST102518,Female,0,No,No,63,DSL,Month-to-month,44.2,2836.41,Mailed check,Yes,Yes,No,No
CUST102519,Male,0,No,No,19,DSL,Month-to-month,90.89,1805.36,Bank transfer,Yes,No,No,Yes
CUST102520,Female,0,No,No,47,DSL,One year,74.44,3674.46,Credit card,Yes,No,No internet,No
CUST102521,Female,1,Yes,Yes,14,DSL,Month-to-month,68.23,1100.38,Mailed check,No,No,Yes,No
CUST102522,Female,0,No,No,38,Fiber optic,Month-to-month,59.32,2218.33,Credit card,No,Yes,No,Yes
CUST102523,Male,0,No,Yes,53,Fiber optic,Month-to-month,67.5,3747.85,Bank transfer,No,Yes,No,No
CUST102524,Female,0,No,No,61,DSL,One year,76.01,4620.59,Credit card,Yes,No,No,No
CUST102525,Male,0,Yes,Yes,36,DSL,Month-to-month,115.22,4156.31,Credit card,No,No,Yes,No
CUST102526,Male,0,No,No,40,DSL,One year,88.36,3540.09,Bank transfer,No,No,Yes,No
CUST102527,Female,0,Yes,No,30,No,Month-to-month,55.34,1713.38,Mailed check,Yes,No,No,No
CUST102528,Female,0,Yes,Yes,9,No,One year,55.61,351.15,Electronic check,Yes,Yes,No,No
CUST102529,Female,0,No,No,64,Fiber optic,Two year,51.71,3311.43,Electronic check,No,No,Yes,No
CUST102530,Female,0,Yes,No,33,Fiber optic,Month-to-month,66.99,2234.3,Credit card,No,Yes,No internet,Yes
CUST102531,Female,0,No,No,52,Fiber optic,Month-to-month,51.69,2553.1,Credit card,No,Yes,Yes,Yes
CUST102532,Female,1,No,No,14,DSL,Two year,83.87,1037.91,Bank transfer,Yes,No,Yes,No
CUST102533,Male,0,No,Yes,53,Fiber optic,Month-to-month,20.0,993.94,Credit card,No,No internet,No,No
CUST102534,Female,0,No,No,59,Fiber optic,Month-to-month,85.38,4978.18,Credit card,Yes,No,Yes,No
CUST102535,Female,0,No,Yes,41,Fiber optic,Two year,78.88,3237.51,Mailed check,Yes,No,Yes,No
CUST102536,Male,0,Yes,No,68,Fiber optic,Two year,103.57,7032.11,Bank transfer,No,No internet,No,No
CUST102537,Female,0,Yes,No,68,Fiber optic,One year,93.92,6480.48,Mailed check,No,Yes,Yes,No
CUST102538,Male,0,Yes,No,8,Fiber optic,Month-to-month,54.91,408.88,Mailed check,No,No internet,Yes,Yes
CUST102539,Male,0,No,Yes,2,DSL,Month-to-month,91.11,153.31,Electronic check,No,No,Yes,No
CUST102540,Male,1,Yes,Yes,41,Fiber optic,Month-to-month,67.8,2860.11,Mailed check,No,No,Yes,No
CUST102541,Female,0,No,No,55,Fiber optic,One year,23.64,1147.98,Bank transfer,Yes,No,No internet,No
CUST102542,Male,0,No,No,16,DSL,One year,75.97,1357.41,Mailed check,No,No,No internet,No
CUST102543,Female,0,No,Yes,62,DSL,Two year,56.39,3374.38,Credit card,No,No,Yes,No
CUST102544,Male,0,No,Yes,48,Fiber optic,Month-to-month,72.01,3538.15,Electronic check,Yes,Yes,Yes,No
CUST102545,Male,0,No,Yes,30,Fiber optic,One year,113.29,3466.23,Electronic check,Yes,No internet,Yes,No
CUST102546,Male,0,Yes,No,12,DSL,Month-to-month,77.62,1056.66,Credit card,Yes,Yes,No,Yes
CUST102547,Female,0,No,No,35,Fiber optic,Month-to-month,46.57,1572.8,Bank transfer,No,Yes,No,No
CUST102548,Female,0,No,No,11,Fiber optic,One year,96.11,1060.58,Electronic check,No,Yes,No internet,No
CUST102549,Male,0,No,No,64,Fiber optic,Month-to-month,81.06,5095.71,Mailed check,No,,Yes,Yes
CUST102550,Female,1,Yes,Yes,50,Fiber optic,One year,43.62,2176.1,Mailed check,Yes,Yes,Yes,No
CUST102551,Male,0,Yes,No,21,DSL,One year,31.84,660.45,Credit card,No,Yes,Yes,No
CUST102552,Male,0,Yes,Yes,69,No,Two year,47.57,3406.62,Bank transfer,No,No,No,Yes
CUST102553,Female,0,No,No,48,DSL,One year,92.91,4502.68,Electronic check,Yes,No,No,No
CUST102554,Male,0,Yes,No,20,DSL,Two year,64.46,1286.49,Mailed check,No,Yes,No,No
CUST102555,Male,0,No,No,67,Fiber optic,Month-to-month,74.03,4956.26,Credit card,Yes,Yes,No internet,Yes
CUST102556,Female,0,Yes,No,44,DSL,Month-to-month,38.54,1659.03,Bank transfer,No,No internet,No internet,No
CUST102557,Male,0,Yes,No,33,Fiber optic,Month-to-month,93.58,3069.01,Credit card,No,Yes,No,Yes
CUST102558,Male,1,No,No,61,Fiber optic,Month-to-month,21.62,1325.39,Electronic check,No,Yes,Yes,No
CUST102559,Female,0,Yes,Yes,9,DSL,One year,55.62,655.69,Credit card,Yes,Yes,Yes,No
CUST102560,Male,0,No,No,68,No,One year,82.46,5639.42,Bank transfer,Yes,Yes,Yes,Yes
CUST102561,Male,1,No,Yes,35,Fiber optic,Month-to-month,43.93,1454.72,Bank transfer,No,No,No,Yes
CUST102562,Female,1,Yes,Yes,65,DSL,Month-to-month,87.35,5886.39,Mailed check,Yes,No,No,No
CUST102563,Male,0,No,Yes,8,Fiber optic,Month-to-month,50.27,484.92,Credit card,Yes,No,No,Yes
CUST102564,Female,0,Yes,Yes,45,Fiber optic,One year,41.35,1938.51,Bank transfer,Yes,Yes,Yes,No
CUST102565,Female,0,No,No,47,Fiber optic,One year,104.16,4878.24,Credit card,Yes,No,No,No
CUST102566,Female,0,Yes,No,40,DSL,One year,75.85,3097.8,Mailed check,No,No,No,No
CUST102567,Female,0,Yes,Yes,54,DSL,Month-to-month,84.98,4613.26,Electronic check,No,Yes,Yes,No
CUST102568,Male,1,Yes,No,46,DSL,Month-to-month,97.46,4374.42,Electronic check,Yes,Yes,No,Yes
CUST102569,Female,1,No,No,47,Fiber optic,One year,20.0,976.29,Mailed check,No,Yes,No internet,No
CUST102570,Male,0,No,Yes,15,Fiber optic,One year,87.87,1217.65,Mailed check,Yes,No,No,No
CUST102571,Male,0,Yes,No,19,DSL,Month-to-month,52.97,1030.27,Mailed check,Yes,Yes,Yes,No
CUST102572,Female,0,Yes,Yes,26,Fiber optic,One year,56.27,1494.33,Bank transfer,No,No,Yes,No
CUST102573,Female,0,No,No,52,Fiber optic,Month-to-month,82.94,4239.89,Credit card,Yes,Yes,Yes,No
CUST102574,Female,0,No,Yes,22,No,One year,62.92,1393.65,Electronic check,Yes,Yes,No,No
CUST102575,Male,0,Yes,Yes,21,DSL,Two year,86.86,1871.62,Electronic check,No,Yes,No,No
CUST102576,Male,0,Yes,No,51,Fiber optic,One year,70.98,3578.97,Credit card,Yes,Yes,No,No
CUST102577,Male,1,Yes,No,38,Fiber optic,Month-to-month,76.21,2932.55,Bank transfer,Yes,Yes,No,Yes
CUST102578,Female,0,Yes,No,20,Fiber optic,Month-to-month,59.74,1296.58,Bank transfer,Yes,No,No internet,No
CUST102579,Male,0,No,No,29,DSL,One year,45.38,1383.39,Mailed check,No,No,No,No
CUST102580,Female,1,Yes,Yes,51,DSL,One year,53.49,2703.2,Bank transfer,Yes,No,No,No
CUST102581,Female,0,Yes,No,4,DSL,One year,69.43,393.98,Electronic check,Yes,No,No,Yes
CUST102582,Male,0,No,No,55,Fiber optic,One year,117.93,6546.38,Bank transfer,No,No,No,No
CUST102583,Female,0,No,No,71,Fiber optic,Month-to-month,108.8,7711.27,Credit card,No,No,No internet,No
CUST102584,Male,0,No,No,28,No,Two year,55.67,1509.42,Bank transfer,Yes,No internet,No,No
CUST102585,Male,0,Yes,No,4,No,One year,73.51,343.54,Electronic check,Yes,Yes,Yes,No
CUST102586,Male,1,Yes,Yes,22,DSL,Month-to-month,64.81,1512.65,Credit card,Yes,Yes,No,Yes
CUST102587,Male,0,Yes,No,45,Fiber optic,One year,75.26,3477.43,Mailed check,Yes,No,No,Yes
CUST102588,Female,0,Yes,No,67,DSL,Month-to-month,78.47,5306.79,Electronic check,No,No,No internet,Yes
CUST102589,Male,0,No,No,66,No,Month-to-month,85.19,5595.26,Credit card,Yes,No,No,No
CUST102590,Female,0,Yes,Yes,34,DSL,Month-to-month,20.0,725.45,Electronic check,Yes,Yes,No,No
CUST102591,Male,1,Yes,No,55,DSL,One year,81.16,4394.93,Credit card,No,No,Yes,No
CUST102592,Male,0,No,No,1,Fiber optic,Two year,62.03,85.23,Mailed check,Yes,No internet,No,No
CUST102593,Female,1,Yes,No,72,Fiber optic,One year,54.38,4059.22,Bank transfer,No,Yes,No,Yes
CUST102594,Male,1,No,Yes,38,Fiber optic,Month-to-month,91.86,3410.08,Bank transfer,Yes,No internet,Yes,No
CUST102595,Male,0,No,No,6,No,Month-to-month,108.67,607.74,Electronic check,Yes,No,Yes,Yes
CUST102596,Male,0,No,No,25,DSL,Month-to-month,89.23,2306.49,Bank transfer,No,Yes,No,Yes
CUST102597,Female,0,Yes,No,17,DSL,Month-to-month,59.04,933.57,Credit card,Yes,No,No,Yes
CUST102598,Male,0,Yes,Yes,61,Fiber optic,One year,45.1,2873.88,Bank transfer,Yes,No,No,No
CUST102599,Male,0,Yes,No,12,No,Two year,20.0,318.09,Bank transfer,No,No,No internet,No
CUST102600,Male,0,Yes,Yes,6,DSL,Month-to-month,76.56,540.79,Credit card,Yes,No,No,Yes
CUST102601,Female,0,No,No,27,Fiber optic,One year,86.48,2425.99,Electronic check,Yes,No,Yes,No
CUST102602,Female,0,No,No,8,No,Two year,69.45,452.21,Electronic check,No,Yes,No,No
CUST102603,Female,0,No,Yes,65,Fiber optic,Month-to-month,95.34,6110.57,Electronic check,Yes,Yes,No,Yes
CUST102604,Female,0,No,No,57,Fiber optic,One year,39.0,2328.61,Bank transfer,No,Yes,Yes,No
CUST102605,Male,0,Yes,No,40,Fiber optic,One year,67.72,2684.25,Credit card,No,No internet,No,No
CUST102606,Female,0,Yes,No,14,No,One year,65.74,914.58,Bank transfer,Yes,Yes,Yes,No
CUST102607,Female,0,No,No,35,No,Month-to-month,69.25,2480.38,Credit card,No,No internet,No,No
CUST102608,Female,0,No,Yes,48,Fiber optic,One year,101.2,4869.7,Bank transfer,No,Yes,No,No
CUST102609,Female,0,Yes,Yes,56,DSL,One year,69.38,3971.73,Mailed check,Yes,Yes,No internet,No
CUST102610,Male,0,Yes,Yes,49,DSL,Month-to-month,64.63,3213.15,Electronic check,No,Yes,No,No
CUST102611,Male,0,Yes,Yes,13,DSL,Month-to-month,48.58,615.72,Credit card,Yes,Yes,Yes,Yes
CUST102612,Female,0,No,Yes,61,Fiber optic,Month-to-month,105.21,,Electronic check,Yes,No internet,Yes,No
CUST102613,Female,0,No,Yes,49,DSL,Two year,36.22,1795.45,Bank transfer,Yes,No,No,No
CUST102614,Female,0,No,No,46,DSL,Month-to-month,58.18,2707.48,Electronic check,Yes,No internet,Yes,No
CUST102615,Female,0,Yes,No,62,Fiber optic,Two year,114.35,7154.08,Electronic check,Yes,No,No,No
CUST102616,Male,0,No,Yes,8,Fiber optic,Month-to-month,83.71,682.92,Bank transfer,Yes,No,No,Yes
CUST102617,Male,0,No,No,43,DSL,Month-to-month,71.5,3067.73,Electronic check,No,No,No,No
CUST102618,Female,0,Yes,Yes,20,Fiber optic,Month-to-month,72.54,1436.4,Credit card,Yes,No,No internet,No
CUST102619,Female,0,No,No,39,No,Month-to-month,48.34,1850.69,Mailed check,Yes,No,No,No
CUST102620,Female,0,Yes,No,49,Fiber optic,Month-to-month,70.29,3572.6,Bank transfer,Yes,Yes,No,No
CUST102621,Female,0,No,No,64,No,One year,63.25,3978.14,Bank transfer,No,No,Yes,No
CUST102622,Female,0,No,No,62,Fiber optic,Month-to-month,76.49,4641.54,Bank transfer,Yes,No,No,Yes
CUST102623,Female,0,Yes,Yes,54,Fiber optic,Month-to-month,34.34,1925.67,Credit card,No,Yes,No internet,Yes
CUST102624,Female,0,No,No,9,Fiber optic,Month-to-month,81.95,776.06,Electronic check,No,No,No internet,Yes
CUST102625,Male,1,No,No,37,DSL,One year,97.42,3769.69,Electronic check,Yes,No internet,No internet,No
CUST102626,Male,0,No,No,49,DSL,One year,66.9,3271.43,Electronic check,Yes,No,No internet,No
CUST102627,Male,0,Yes,No,41,Fiber optic,One year,88.18,3613.06,Credit card,Yes,No,No,No
CUST102628,Female,0,Yes,No,17,Fiber optic,Two year,79.76,1290.03,Credit card,Yes,Yes,No,No
CUST102629,Male,1,Yes,Yes,21,DSL,Month-to-month,56.81,1201.07,Electronic check,Yes,No,Yes,No
CUST102630,Female,0,Yes,Yes,51,Fiber optic,Month-to-month,45.54,2183.84,Bank transfer,Yes,No,No,No
CUST102631,Female,1,Yes,No,59,DSL,Month-to-month,49.04,2742.34,Electronic check,Yes,No internet,No,No
CUST102632,Female,0,No,Yes,39,Fiber optic,Month-to-month,79.32,3050.01,Electronic check,Yes,No internet,No,Yes
CUST102633,Male,0,Yes,Yes,55,DSL,One year,70.6,3888.31,Bank transfer,Yes,No internet,No,No
CUST102634,Male,0,No,No,41,DSL,Month-to-month,103.88,4212.12,Electronic check,No,Yes,No internet,Yes
CUST102635,Female,0,Yes,No,39,No,Month-to-month,91.77,3532.75,Mailed check,Yes,Yes,No,No
CUST102636,Male,1,Yes,No,13,DSL,Month-to-month,91.72,1071.7,Bank transfer,Yes,No internet,Yes,No
CUST102637,Male,0,Yes,No,64,Fiber optic,Two year,78.58,5079.64,Bank transfer,No,No,Yes,No
CUST102638,Male,0,No,No,11,Fiber optic,Two year,47.95,470.44,Mailed check,Yes,No internet,No,No
CUST102639,Male,0,Yes,No,19,DSL,Month-to-month,80.13,1655.23,Bank transfer,Yes,No,No,No
CUST102640,Female,0,No,No,11,DSL,Month-to-month,73.6,804.06,Mailed check,Yes,No,Yes,Yes
CUST102641,Female,0,No,Yes,46,No,Two year,43.54,1918.73,Electronic check,No,Yes,No,No
CUST102642,Male,0,Yes,Yes,45,DSL,Two year,102.25,4416.79,Bank transfer,Yes,No,Yes,No
CUST102643,Male,0,No,No,1,DSL,Month-to-month,99.56,99.56,Electronic check,Yes,No,No internet,Yes
CUST102644,Male,0,No,Yes,40,Fiber optic,Month-to-month,43.4,1730.93,Electronic check,Yes,Yes,Yes,No
CUST102645,Female,1,Yes,Yes,19,Fiber optic,Two year,56.06,875.03,Mailed check,Yes,Yes,No,No
CUST102646,Male,0,Yes,No,72,Fiber optic,One year,58.25,4130.6,Credit card,Yes,No,No,No
CUST102647,Female,0,Yes,No,72,Fiber optic,Month-to-month,87.25,6239.43,Electronic check,No,No,No internet,No
CUST102648,Male,0,Yes,No,61,DSL,One year,84.37,5087.35,Electronic check,Yes,Yes,No,No
CUST102649,Male,0,No,No,12,Fiber optic,Two year,73.11,830.56,Electronic check,Yes,Yes,Yes,No
CUST102650,Female,0,No,No,61,Fiber optic,Two year,78.85,4772.62,Mailed check,Yes,Yes,No,No
CUST102651,Female,1,No,No,33,Fiber optic,One year,39.81,1250.92,Bank transfer,No,Yes,No,No
CUST102652,Female,0,No,No,45,Fiber optic,One year,81.53,3786.44,Electronic check,No,No internet,Yes,No
CUST102653,Female,0,Yes,No,69,Fiber optic,Month-to-month,69.48,4744.78,Credit card,No,No,No,No
CUST102654,Male,0,No,Yes,8,DSL,Two year,55.02,229.91,Bank transfer,No,No,No,No
CUST102655,Female,0,No,Yes,25,Fiber optic,Month-to-month,33.69,711.35,Bank transfer,No,No,No,No
CUST102656,Female,0,Yes,Yes,46,DSL,Two year,72.67,3390.97,Mailed check,No,No,No internet,No
CUST102657,Female,0,No,Yes,30,DSL,Month-to-month,80.92,2463.64,Mailed check,Yes,No,No,Yes
CUST102658,Male,0,No,Yes,47,No,Two year,29.44,1341.67,Mailed check,Yes,No internet,No,No
CUST102659,Female,0,Yes,No,49,Fiber optic,Month-to-month,72.46,3437.63,Mailed check,No,No,Yes,No
CUST102660,Male,0,No,Yes,47,Fiber optic,Month-to-month,75.06,3584.74,Electronic check,No,No,No,No
CUST102661,Male,0,Yes,Yes,18,Fiber optic,Month-to-month,58.14,919.55,Bank transfer,Yes,No,No,No
CUST102662,Female,0,Yes,No,66,Fiber optic,One year,81.5,5408.89,Mailed check,Yes,No internet,No,No
